Date,Location,MinTemp,MaxTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm
2009-11-30,Canberra,11.3,18.8,2.2,,,56.0,67.0
2009-12-01,Canberra,6.7,21.6,4.6,,,47.0,24.0
2009-12-02,Canberra,6.0,24.6,0.0,,,48.0,25.0
2009-12-03,Canberra,7.1,28.6,0.0,,,65.0,16.0
2009-12-04,Canberra,9.6,30.5,0.0,,,43.0,4.0
2009-12-05,Canberra,10.1,26.8,0.0,,,57.0,14.0
2009-12-06,Canberra,8.6,30.5,0.0,,,63.0,14.0
2009-12-07,Canberra,11.7,31.8,0.0,,,48.0,16.0
2009-12-08,Canberra,11.2,35.2,0.0,,,59.0,7.0
2009-12-09,Canberra,10.7,23.7,12.2,,,78.0,36.0
2009-12-10,Canberra,9.9,27.8,0.0,,,46.0,25.0
2009-12-11,Canberra,11.0,22.8,0.0,,,27.0,14.0
2009-12-12,Canberra,7.4,27.2,0.0,,,,22.0
2009-12-13,Canberra,8.9,32.1,0.0,,,53.0,16.0
2009-12-14,Canberra,15.5,26.7,0.0,,,69.0,37.0
2009-12-15,Canberra,14.5,32.5,0.0,,,67.0,19.0
2009-12-16,Canberra,13.6,36.1,0.0,,,64.0,14.0
2009-12-17,Canberra,14.7,39.1,0.0,,,21.0,6.0
2009-12-18,Canberra,16.8,26.8,4.4,,,86.0,20.0
2009-12-19,Canberra,7.6,30.2,0.0,,,39.0,21.0
2009-12-20,Canberra,13.7,28.5,0.0,,,72.0,36.0
2009-12-21,Canberra,14.9,32.2,0.0,,,64.0,14.0
2009-12-22,Canberra,12.2,34.9,0.0,,,55.0,11.0
2009-12-23,Canberra,13.4,35.8,0.0,,,36.0,10.0
2009-12-24,Canberra,16.9,35.9,0.0,,,38.0,16.0
2009-12-25,Canberra,17.9,19.3,12.2,,,92.0,89.0
2009-12-26,Canberra,13.4,18.2,28.0,,,94.0,80.0
2009-12-27,Canberra,13.7,27.1,4.8,,,81.0,59.0
2009-12-28,Canberra,17.2,28.6,9.4,,,75.0,52.0
2009-12-29,Canberra,14.2,31.2,0.0,,,42.0,26.0
2009-12-30,Canberra,11.4,28.5,0.0,,,52.0,31.0
2009-12-31,Canberra,13.2,29.1,0.0,,,69.0,42.0
2010-01-01,Canberra,19.0,30.4,0.2,,,50.0,41.0
2010-01-02,Canberra,19.8,30.3,0.0,,,72.0,34.0
2010-01-03,Canberra,16.4,29.7,0.0,,,64.0,22.0
2010-01-04,Canberra,14.5,29.3,0.0,,,69.0,31.0
2010-01-05,Canberra,13.7,30.6,0.0,,,67.0,32.0
2010-01-06,Canberra,14.2,33.4,0.0,,,58.0,15.0
2010-01-07,Canberra,13.8,27.4,0.0,,,73.0,42.0
2010-01-08,Canberra,16.4,32.3,0.0,,,70.0,29.0
2010-01-09,Canberra,14.5,,0.0,,,46.0,23.0
2010-01-10,Canberra,,38.6,0.0,,,,10.0
2010-01-11,Canberra,16.3,38.2,0.0,,,63.0,25.0
2010-01-12,Canberra,18.9,39.8,0.0,,,39.0,13.0
2010-01-13,Canberra,24.4,34.9,0.0,,,36.0,38.0
2010-01-14,Canberra,15.2,27.1,0.0,,,64.0,49.0
2010-01-15,Canberra,16.2,30.0,0.0,,,75.0,39.0
2010-01-16,Canberra,15.8,31.5,0.0,,,65.0,42.0
2010-01-17,Canberra,12.7,27.2,1.8,,,75.0,18.0
2010-01-18,Canberra,11.5,20.7,0.0,,,39.0,21.0
2010-01-19,Canberra,3.5,24.9,0.0,,,35.0,14.0
2010-01-20,Canberra,9.8,31.1,0.0,,,25.0,13.0
2010-01-21,Canberra,,,0.0,,,28.0,13.0
2010-01-22,Canberra,,39.0,0.0,,,44.0,8.0
2010-01-23,Canberra,23.7,36.7,0.0,,,27.0,13.0
2010-01-24,Canberra,11.4,29.6,0.0,,,61.0,40.0
2010-01-25,Canberra,12.6,34.4,0.0,,,72.0,14.0
2010-01-26,Canberra,16.3,36.0,0.0,,,69.0,6.0
2010-01-27,Canberra,15.7,33.2,0.0,,,36.0,28.0
2010-01-28,Canberra,18.2,32.9,4.8,,,70.0,26.0
2010-01-29,Canberra,14.4,33.3,0.0,,,77.0,35.0
2010-01-30,Canberra,15.5,29.1,0.0,,,61.0,43.0
2010-01-31,Canberra,14.2,31.3,0.0,,,64.0,35.0
2010-02-01,Canberra,17.1,32.5,0.0,,,61.0,15.0
2010-02-02,Canberra,14.4,28.0,0.0,,,55.0,28.0
2010-02-03,Canberra,17.3,27.9,0.0,,,69.0,50.0
2010-02-04,Canberra,19.9,29.1,0.0,,,80.0,43.0
2010-02-05,Canberra,20.1,25.9,3.4,,,87.0,93.0
2010-02-06,Canberra,16.6,25.2,17.6,,,75.0,54.0
2010-02-07,Canberra,16.5,26.0,0.0,,,68.0,61.0
2010-02-08,Canberra,19.5,26.9,0.0,,,77.0,57.0
2010-02-09,Canberra,,31.5,0.0,,,,33.0
2010-02-10,Canberra,17.2,33.4,0.0,,,79.0,50.0
2010-02-11,Canberra,16.0,34.0,0.2,,,66.0,33.0
2010-02-12,Canberra,20.3,30.7,0.8,,,68.0,46.0
2010-02-13,Canberra,16.8,19.5,12.8,,,91.0,96.0
2010-02-14,Canberra,16.8,22.8,56.2,,,95.0,90.0
2010-02-15,Canberra,16.2,23.9,35.0,,,96.0,71.0
2010-02-16,Canberra,15.3,25.0,7.2,,,60.0,45.0
2010-02-17,Canberra,11.9,27.4,0.0,,,80.0,38.0
2010-02-18,Canberra,11.3,24.2,0.0,,,67.0,39.0
2010-02-19,Canberra,10.6,25.8,0.0,,,74.0,42.0
2010-02-20,Canberra,11.8,27.7,0.0,,,82.0,35.0
2010-02-21,Canberra,14.2,30.9,0.0,,,63.0,37.0
2010-02-22,Canberra,16.3,31.5,0.0,,,67.0,37.0
2010-02-23,Canberra,17.2,27.0,0.0,,,40.0,14.0
2010-02-24,Canberra,10.2,25.1,0.0,,,59.0,41.0
2010-02-25,Canberra,12.0,25.6,0.0,,,69.0,35.0
2010-02-26,Canberra,8.9,26.4,0.0,,,75.0,34.0
2010-02-27,Canberra,11.9,29.3,0.0,,,78.0,37.0
2010-02-28,Canberra,16.5,26.8,0.0,,,79.0,64.0
2010-03-01,Canberra,12.8,20.8,9.6,,28.0,55.0,52.0
2010-03-02,Canberra,9.6,20.1,0.0,19.0,22.0,54.0,49.0
2010-03-03,Canberra,8.5,25.5,0.0,9.0,20.0,75.0,41.0
2010-03-04,Canberra,10.5,25.7,0.0,6.0,22.0,85.0,47.0
2010-03-05,Canberra,14.4,21.3,0.0,7.0,15.0,82.0,83.0
2010-03-06,Canberra,17.4,27.0,13.2,13.0,11.0,92.0,63.0
2010-03-07,Canberra,19.2,25.1,0.0,13.0,19.0,75.0,74.0
2010-03-08,Canberra,18.2,23.9,21.8,17.0,30.0,90.0,58.0
2010-03-09,Canberra,15.4,22.3,3.6,22.0,24.0,72.0,53.0
2010-03-10,Canberra,8.3,21.7,0.0,0.0,6.0,88.0,51.0
2010-03-11,Canberra,7.5,20.5,0.0,20.0,17.0,55.0,41.0
2010-03-12,Canberra,10.7,20.7,0.0,6.0,17.0,81.0,47.0
2010-03-13,Canberra,11.8,21.0,0.0,9.0,11.0,71.0,46.0
2010-03-14,Canberra,9.8,22.2,0.0,9.0,7.0,90.0,50.0
2010-03-15,Canberra,9.1,24.4,0.0,7.0,9.0,83.0,41.0
2010-03-16,Canberra,9.9,26.6,0.0,6.0,9.0,72.0,34.0
2010-03-17,Canberra,10.1,27.3,0.0,6.0,7.0,77.0,27.0
2010-03-18,Canberra,10.6,28.5,0.0,6.0,7.0,75.0,32.0
2010-03-19,Canberra,11.0,26.0,0.0,0.0,17.0,78.0,41.0
2010-03-20,Canberra,10.4,28.9,0.0,4.0,22.0,74.0,37.0
2010-03-21,Canberra,13.7,27.7,0.0,4.0,28.0,81.0,36.0
2010-03-22,Canberra,7.7,23.8,0.0,0.0,7.0,87.0,40.0
2010-03-23,Canberra,7.9,26.5,0.0,6.0,6.0,96.0,27.0
2010-03-24,Canberra,8.3,26.4,0.0,11.0,9.0,78.0,32.0
2010-03-25,Canberra,12.1,26.8,0.0,9.0,20.0,76.0,42.0
2010-03-26,Canberra,8.7,29.1,0.0,2.0,20.0,88.0,22.0
2010-03-27,Canberra,8.3,27.9,0.0,0.0,7.0,73.0,30.0
2010-03-28,Canberra,12.8,28.8,0.0,7.0,13.0,81.0,38.0
2010-03-29,Canberra,17.0,22.8,1.4,2.0,20.0,88.0,68.0
2010-03-30,Canberra,16.4,20.6,3.4,11.0,15.0,85.0,71.0
2010-03-31,Canberra,11.5,22.1,35.0,6.0,11.0,76.0,48.0
2010-04-01,Canberra,6.6,23.1,0.0,7.0,7.0,79.0,44.0
2010-04-02,Canberra,7.0,20.8,0.0,4.0,7.0,89.0,46.0
2010-04-03,Canberra,9.2,20.8,0.0,0.0,15.0,82.0,50.0
2010-04-04,Canberra,8.5,19.9,0.6,15.0,17.0,55.0,48.0
2010-04-05,Canberra,6.8,21.9,0.0,7.0,7.0,69.0,41.0
2010-04-06,Canberra,9.0,21.2,0.0,7.0,11.0,76.0,60.0
2010-04-07,Canberra,14.2,20.0,1.4,7.0,11.0,86.0,90.0
2010-04-08,Canberra,14.5,22.2,1.0,22.0,26.0,53.0,46.0
2010-04-09,Canberra,7.9,21.1,0.0,7.0,6.0,65.0,37.0
2010-04-10,Canberra,8.1,22.6,0.0,0.0,20.0,72.0,56.0
2010-04-11,Canberra,12.9,20.4,2.8,26.0,31.0,69.0,54.0
2010-04-12,Canberra,6.1,17.5,0.0,20.0,26.0,50.0,44.0
2010-04-13,Canberra,0.2,20.3,0.0,9.0,7.0,65.0,29.0
2010-04-14,Canberra,0.7,21.7,0.0,4.0,20.0,67.0,36.0
2010-04-15,Canberra,3.9,21.7,0.0,4.0,9.0,75.0,42.0
2010-04-16,Canberra,7.1,22.2,0.0,7.0,6.0,76.0,43.0
2010-04-17,Canberra,7.0,23.9,0.0,7.0,4.0,73.0,36.0
2010-04-18,Canberra,10.1,23.7,0.0,7.0,9.0,73.0,37.0
2010-04-19,Canberra,9.4,24.7,0.0,6.0,6.0,86.0,48.0
2010-04-20,Canberra,10.0,24.4,0.0,4.0,9.0,79.0,53.0
2010-04-21,Canberra,6.1,25.0,0.0,2.0,9.0,78.0,39.0
2010-04-22,Canberra,7.3,25.4,0.0,4.0,11.0,74.0,41.0
2010-04-23,Canberra,6.0,25.0,0.0,0.0,17.0,73.0,40.0
2010-04-24,Canberra,14.8,17.1,0.2,13.0,30.0,91.0,85.0
2010-04-25,Canberra,10.6,19.2,13.2,19.0,9.0,71.0,34.0
2010-04-26,Canberra,1.5,16.9,0.2,9.0,13.0,68.0,35.0
2010-04-27,Canberra,2.5,14.2,0.0,0.0,20.0,81.0,53.0
2010-04-28,Canberra,3.6,17.9,0.0,20.0,33.0,71.0,44.0
2010-04-29,Canberra,8.8,18.1,0.0,24.0,30.0,61.0,48.0
2010-04-30,Canberra,3.6,19.5,0.0,6.0,4.0,77.0,43.0
2010-05-01,Canberra,5.5,19.8,0.0,2.0,20.0,77.0,46.0
2010-05-02,Canberra,1.7,21.2,0.0,6.0,15.0,87.0,41.0
2010-05-03,Canberra,3.2,21.1,0.0,6.0,13.0,81.0,45.0
2010-05-04,Canberra,6.6,22.5,0.6,4.0,28.0,83.0,44.0
2010-05-05,Canberra,9.4,13.0,19.6,22.0,26.0,78.0,49.0
2010-05-06,Canberra,5.4,16.1,0.4,19.0,17.0,69.0,45.0
2010-05-07,Canberra,1.8,16.8,0.0,2.0,13.0,89.0,49.0
2010-05-08,Canberra,0.7,19.0,0.0,6.0,11.0,85.0,49.0
2010-05-09,Canberra,2.0,19.0,0.0,4.0,13.0,87.0,40.0
2010-05-10,Canberra,1.4,18.9,0.0,4.0,26.0,87.0,42.0
2010-05-11,Canberra,1.3,18.2,0.0,19.0,30.0,61.0,49.0
2010-05-12,Canberra,-1.5,13.9,0.0,6.0,19.0,68.0,36.0
2010-05-13,Canberra,-3.7,15.9,0.0,4.0,15.0,75.0,46.0
2010-05-14,Canberra,-0.3,17.0,0.0,0.0,7.0,,44.0
2010-05-15,Canberra,-0.7,17.3,0.0,6.0,7.0,78.0,34.0
2010-05-16,Canberra,-2.0,17.0,0.0,2.0,11.0,93.0,50.0
2010-05-17,Canberra,3.6,16.1,0.0,9.0,2.0,88.0,50.0
2010-05-18,Canberra,0.0,16.4,0.0,6.0,15.0,82.0,32.0
2010-05-19,Canberra,-1.6,16.9,0.0,0.0,9.0,83.0,37.0
2010-05-20,Canberra,0.8,14.1,0.0,6.0,9.0,84.0,48.0
2010-05-21,Canberra,2.0,15.8,0.0,6.0,9.0,79.0,42.0
2010-05-22,Canberra,0.6,15.0,0.0,6.0,11.0,79.0,35.0
2010-05-23,Canberra,2.0,15.4,0.0,7.0,6.0,69.0,44.0
2010-05-24,Canberra,3.7,15.6,0.0,6.0,7.0,84.0,61.0
2010-05-25,Canberra,7.7,13.8,0.6,2.0,4.0,94.0,87.0
2010-05-26,Canberra,7.6,14.9,11.2,11.0,28.0,92.0,64.0
2010-05-27,Canberra,4.9,15.0,0.8,9.0,6.0,82.0,57.0
2010-05-28,Canberra,7.7,17.0,0.0,2.0,9.0,87.0,61.0
2010-05-29,Canberra,9.7,13.6,8.4,9.0,4.0,92.0,83.0
2010-05-30,Canberra,8.9,12.4,20.8,13.0,11.0,96.0,95.0
2010-05-31,Canberra,9.2,15.8,17.0,24.0,24.0,68.0,43.0
2010-06-01,Canberra,0.0,15.0,0.0,6.0,9.0,87.0,44.0
2010-06-02,Canberra,2.1,16.1,0.0,7.0,7.0,87.0,46.0
2010-06-03,Canberra,4.7,15.9,0.0,9.0,13.0,76.0,59.0
2010-06-04,Canberra,7.0,15.1,0.0,6.0,20.0,86.0,69.0
2010-06-05,Canberra,0.3,14.9,0.0,0.0,6.0,93.0,55.0
2010-06-06,Canberra,-1.2,13.6,0.0,7.0,20.0,89.0,51.0
2010-06-07,Canberra,-2.5,13.6,0.0,4.0,7.0,79.0,46.0
2010-06-08,Canberra,0.3,12.9,0.0,0.0,24.0,87.0,50.0
2010-06-09,Canberra,3.0,7.7,0.0,20.0,20.0,74.0,79.0
2010-06-10,Canberra,2.7,12.0,0.0,13.0,26.0,64.0,50.0
2010-06-11,Canberra,-3.8,13.0,0.0,2.0,19.0,,43.0
2010-06-12,Canberra,-1.8,11.5,0.0,0.0,9.0,78.0,36.0
2010-06-13,Canberra,-4.8,11.6,0.0,0.0,7.0,,41.0
2010-06-14,Canberra,-4.5,13.3,0.0,0.0,6.0,,43.0
2010-06-15,Canberra,-2.6,14.6,0.0,0.0,13.0,94.0,47.0
2010-06-16,Canberra,-1.5,15.0,0.0,4.0,20.0,93.0,58.0
2010-06-17,Canberra,1.8,12.0,5.8,33.0,41.0,91.0,69.0
2010-06-18,Canberra,4.1,12.1,5.6,20.0,17.0,75.0,49.0
2010-06-19,Canberra,4.3,13.0,0.0,26.0,26.0,79.0,49.0
2010-06-20,Canberra,0.5,15.3,0.0,7.0,9.0,88.0,49.0
2010-06-21,Canberra,2.4,14.4,0.0,6.0,7.0,87.0,62.0
2010-06-22,Canberra,-0.2,13.1,0.0,9.0,11.0,86.0,72.0
2010-06-23,Canberra,2.8,13.5,0.0,11.0,9.0,87.0,56.0
2010-06-24,Canberra,7.7,14.9,1.2,6.0,9.0,92.0,48.0
2010-06-25,Canberra,3.6,14.4,0.0,0.0,13.0,93.0,73.0
2010-06-26,Canberra,7.3,12.6,7.4,20.0,26.0,81.0,71.0
2010-06-27,Canberra,-2.6,10.7,0.0,6.0,4.0,79.0,34.0
2010-06-28,Canberra,-5.0,8.9,0.0,0.0,22.0,89.0,54.0
2010-06-29,Canberra,-3.1,9.1,0.2,0.0,24.0,69.0,49.0
2010-06-30,Canberra,-3.4,10.4,0.0,13.0,17.0,72.0,54.0
2010-07-01,Canberra,-1.4,11.4,0.0,6.0,20.0,99.0,42.0
2010-07-02,Canberra,-3.5,7.1,0.0,2.0,9.0,97.0,85.0
2010-07-03,Canberra,0.0,11.5,6.2,4.0,6.0,100.0,47.0
2010-07-04,Canberra,-4.3,12.3,0.0,0.0,9.0,98.0,48.0
2010-07-05,Canberra,-3.7,12.8,0.0,0.0,4.0,94.0,58.0
2010-07-06,Canberra,2.4,11.3,1.2,0.0,11.0,97.0,83.0
2010-07-07,Canberra,-3.7,13.1,1.0,0.0,7.0,,37.0
2010-07-08,Canberra,-3.5,13.6,0.0,0.0,6.0,81.0,39.0
2010-07-09,Canberra,-0.2,13.2,0.0,0.0,7.0,89.0,59.0
2010-07-10,Canberra,2.4,12.2,0.4,2.0,6.0,95.0,67.0
2010-07-11,Canberra,5.6,14.6,0.0,26.0,20.0,94.0,56.0
2010-07-12,Canberra,-2.5,14.4,0.0,2.0,9.0,90.0,47.0
2010-07-13,Canberra,2.8,14.0,0.0,0.0,7.0,91.0,97.0
2010-07-14,Canberra,6.7,10.7,39.0,31.0,39.0,77.0,59.0
2010-07-15,Canberra,1.4,11.4,8.2,13.0,20.0,70.0,39.0
2010-07-16,Canberra,-3.4,12.2,0.2,2.0,9.0,99.0,48.0
2010-07-17,Canberra,-2.8,12.0,0.0,0.0,19.0,85.0,45.0
2010-07-18,Canberra,-3.9,12.2,0.0,0.0,26.0,,58.0
2010-07-19,Canberra,0.2,9.9,0.0,4.0,13.0,89.0,68.0
2010-07-20,Canberra,-2.7,11.5,0.6,4.0,4.0,83.0,33.0
2010-07-21,Canberra,-4.2,12.0,0.0,4.0,6.0,82.0,26.0
2010-07-22,Canberra,-4.5,12.8,0.0,2.0,17.0,,35.0
2010-07-23,Canberra,-2.0,15.7,0.0,0.0,4.0,84.0,45.0
2010-07-24,Canberra,-2.9,14.7,0.0,0.0,15.0,,49.0
2010-07-25,Canberra,2.0,14.1,0.0,6.0,6.0,87.0,45.0
2010-07-26,Canberra,-1.8,14.0,0.2,9.0,4.0,89.0,30.0
2010-07-27,Canberra,-1.4,14.1,0.0,6.0,6.0,86.0,45.0
2010-07-28,Canberra,-0.5,13.9,0.0,0.0,15.0,95.0,73.0
2010-07-29,Canberra,5.0,15.0,4.0,11.0,15.0,95.0,65.0
2010-07-30,Canberra,6.9,13.0,0.4,11.0,15.0,92.0,84.0
2010-07-31,Canberra,8.8,15.4,0.8,15.0,17.0,89.0,59.0
2010-08-01,Canberra,6.4,12.2,0.0,30.0,30.0,68.0,85.0
2010-08-02,Canberra,3.1,10.7,6.6,22.0,13.0,80.0,72.0
2010-08-03,Canberra,4.7,13.7,0.0,30.0,19.0,69.0,44.0
2010-08-04,Canberra,0.7,8.9,0.0,17.0,24.0,81.0,53.0
2010-08-05,Canberra,4.2,11.6,0.0,20.0,28.0,46.0,43.0
2010-08-06,Canberra,-3.4,12.2,0.0,2.0,7.0,78.0,37.0
2010-08-07,Canberra,-4.2,12.0,0.0,0.0,6.0,,31.0
2010-08-08,Canberra,-3.2,12.1,0.0,0.0,17.0,,28.0
2010-08-09,Canberra,-3.6,15.0,0.0,4.0,13.0,77.0,34.0
2010-08-10,Canberra,3.3,15.0,10.2,4.0,24.0,90.0,82.0
2010-08-11,Canberra,5.8,7.9,12.0,28.0,28.0,87.0,90.0
2010-08-12,Canberra,1.4,11.3,13.2,24.0,22.0,77.0,59.0
2010-08-13,Canberra,-2.3,15.3,0.2,6.0,17.0,78.0,46.0
2010-08-14,Canberra,4.6,12.0,0.0,20.0,22.0,74.0,61.0
2010-08-15,Canberra,5.6,14.2,1.0,28.0,30.0,82.0,62.0
2010-08-16,Canberra,5.5,11.8,1.8,31.0,30.0,76.0,84.0
2010-08-17,Canberra,-2.4,12.4,0.4,13.0,7.0,66.0,43.0
2010-08-18,Canberra,-3.5,11.8,0.0,0.0,2.0,82.0,87.0
2010-08-19,Canberra,3.4,14.8,16.6,33.0,30.0,84.0,58.0
2010-08-20,Canberra,4.9,10.9,0.2,20.0,22.0,46.0,49.0
2010-08-21,Canberra,4.6,11.2,0.0,15.0,30.0,67.0,47.0
2010-08-22,Canberra,-2.8,13.4,0.0,7.0,13.0,84.0,49.0
2010-08-23,Canberra,2.8,12.8,0.0,7.0,11.0,74.0,52.0
2010-08-24,Canberra,5.9,12.1,0.2,22.0,24.0,77.0,45.0
2010-08-25,Canberra,2.4,9.3,0.0,19.0,33.0,53.0,46.0
2010-08-26,Canberra,3.0,8.9,3.8,24.0,28.0,83.0,67.0
2010-08-27,Canberra,4.3,12.5,0.0,24.0,33.0,80.0,44.0
2010-08-28,Canberra,-2.1,13.1,0.0,6.0,13.0,80.0,47.0
2010-08-29,Canberra,1.0,13.7,0.0,6.0,15.0,74.0,45.0
2010-08-30,Canberra,2.7,14.2,0.0,4.0,7.0,71.0,46.0
2010-08-31,Canberra,0.5,15.0,0.0,4.0,24.0,100.0,46.0
2010-09-01,Canberra,4.2,19.0,0.0,31.0,26.0,55.0,39.0
2010-09-02,Canberra,9.2,16.1,0.0,6.0,9.0,75.0,57.0
2010-09-03,Canberra,6.6,12.8,0.0,7.0,15.0,66.0,68.0
2010-09-04,Canberra,8.7,15.7,23.0,9.0,39.0,94.0,93.0
2010-09-05,Canberra,8.1,12.4,24.2,35.0,35.0,80.0,71.0
2010-09-06,Canberra,3.9,13.5,0.2,19.0,20.0,68.0,53.0
2010-09-07,Canberra,-0.3,13.6,0.0,9.0,7.0,64.0,38.0
2010-09-08,Canberra,-0.2,14.2,0.0,6.0,11.0,67.0,35.0
2010-09-09,Canberra,2.7,15.5,0.0,6.0,20.0,80.0,60.0
2010-09-10,Canberra,8.8,16.0,4.8,19.0,26.0,69.0,54.0
2010-09-11,Canberra,3.2,16.6,1.2,9.0,33.0,49.0,40.0
2010-09-12,Canberra,-1.7,15.2,0.0,2.0,26.0,82.0,46.0
2010-09-13,Canberra,6.7,17.8,0.4,20.0,26.0,56.0,34.0
2010-09-14,Canberra,2.2,15.0,0.0,6.0,17.0,80.0,73.0
2010-09-15,Canberra,7.0,15.2,9.4,7.0,35.0,80.0,38.0
2010-09-16,Canberra,6.5,13.7,0.0,13.0,35.0,56.0,36.0
2010-09-17,Canberra,1.6,14.3,0.0,11.0,33.0,54.0,49.0
2010-09-18,Canberra,-0.3,14.2,0.0,13.0,28.0,67.0,50.0
2010-09-19,Canberra,0.2,16.8,0.0,4.0,17.0,93.0,52.0
2010-09-20,Canberra,0.3,18.9,0.0,6.0,6.0,77.0,30.0
2010-09-21,Canberra,2.1,21.2,0.0,4.0,9.0,78.0,47.0
2010-09-22,Canberra,8.3,18.0,0.0,0.0,26.0,74.0,53.0
2010-09-23,Canberra,8.5,18.1,0.0,11.0,11.0,79.0,44.0
2010-09-24,Canberra,2.2,19.8,0.0,6.0,26.0,92.0,46.0
2010-09-25,Canberra,3.9,17.7,0.0,17.0,30.0,74.0,44.0
2010-09-26,Canberra,2.8,20.5,0.0,2.0,30.0,71.0,29.0
2010-09-27,Canberra,5.7,20.7,0.0,17.0,33.0,50.0,34.0
2010-09-28,Canberra,8.1,16.9,0.0,39.0,33.0,48.0,32.0
2010-09-29,Canberra,2.2,13.8,0.0,13.0,11.0,38.0,31.0
2010-09-30,Canberra,-1.9,14.8,0.6,6.0,24.0,57.0,38.0
2010-10-01,Canberra,-0.4,16.2,0.0,6.0,11.0,67.0,36.0
2010-10-02,Canberra,4.5,18.2,0.0,9.0,24.0,68.0,71.0
2010-10-03,Canberra,10.9,17.7,3.0,19.0,24.0,73.0,70.0
2010-10-04,Canberra,10.2,19.3,0.0,11.0,20.0,80.0,57.0
2010-10-05,Canberra,6.2,23.6,0.4,2.0,9.0,83.0,43.0
2010-10-06,Canberra,10.9,23.4,0.4,2.0,13.0,76.0,46.0
2010-10-07,Canberra,12.4,17.9,3.4,24.0,28.0,78.0,49.0
2010-10-08,Canberra,1.1,19.1,0.0,0.0,9.0,84.0,38.0
2010-10-09,Canberra,7.9,19.5,0.0,7.0,13.0,74.0,45.0
2010-10-10,Canberra,8.3,18.4,0.0,13.0,20.0,69.0,56.0
2010-10-11,Canberra,6.0,19.0,0.0,7.0,20.0,79.0,60.0
2010-10-12,Canberra,5.3,21.5,0.0,6.0,20.0,77.0,53.0
2010-10-13,Canberra,11.4,19.1,13.0,0.0,15.0,94.0,80.0
2010-10-14,Canberra,12.2,19.9,38.6,22.0,26.0,72.0,62.0
2010-10-15,Canberra,10.1,18.0,14.6,31.0,50.0,93.0,89.0
2010-10-16,Canberra,3.3,11.3,18.4,24.0,37.0,80.0,47.0
2010-10-17,Canberra,4.6,16.0,0.0,26.0,28.0,60.0,53.0
2010-10-18,Canberra,1.8,17.1,0.0,19.0,28.0,56.0,41.0
2010-10-19,Canberra,1.0,18.4,0.0,4.0,9.0,73.0,44.0
2010-10-20,Canberra,8.6,20.3,0.0,7.0,13.0,73.0,53.0
2010-10-21,Canberra,6.1,21.8,0.0,6.0,17.0,95.0,47.0
2010-10-22,Canberra,6.5,23.5,0.0,4.0,24.0,74.0,47.0
2010-10-23,Canberra,8.5,20.7,0.4,13.0,19.0,71.0,56.0
2010-10-24,Canberra,8.8,16.3,3.2,13.0,11.0,84.0,54.0
2010-10-25,Canberra,3.3,19.7,0.0,9.0,9.0,69.0,48.0
2010-10-26,Canberra,3.9,21.6,0.0,4.0,22.0,82.0,34.0
2010-10-27,Canberra,8.9,21.6,0.0,7.0,19.0,63.0,32.0
2010-10-28,Canberra,9.4,19.4,0.0,11.0,13.0,62.0,50.0
2010-10-29,Canberra,6.7,22.6,0.0,2.0,9.0,73.0,44.0
2010-10-30,Canberra,11.1,23.8,0.0,2.0,15.0,76.0,60.0
2010-10-31,Canberra,14.6,23.8,7.4,28.0,30.0,84.0,48.0
2010-11-01,Canberra,6.6,19.3,0.0,2.0,17.0,78.0,65.0
2010-11-02,Canberra,7.6,17.7,15.6,9.0,11.0,84.0,79.0
2010-11-03,Canberra,3.5,19.0,2.8,9.0,20.0,67.0,43.0
2010-11-04,Canberra,8.3,13.4,0.0,11.0,20.0,65.0,66.0
2010-11-05,Canberra,7.7,13.6,0.0,17.0,22.0,67.0,64.0
2010-11-06,Canberra,4.5,16.8,0.0,11.0,13.0,64.0,61.0
2010-11-07,Canberra,6.0,22.1,0.0,6.0,20.0,74.0,41.0
2010-11-08,Canberra,9.4,24.2,4.4,4.0,24.0,71.0,72.0
2010-11-09,Canberra,9.0,23.6,8.4,4.0,17.0,86.0,56.0
2010-11-10,Canberra,9.6,24.9,0.0,6.0,15.0,72.0,
2010-11-11,Canberra,12.9,26.8,6.0,6.0,22.0,78.0,43.0
2010-11-12,Canberra,12.1,27.7,0.0,6.0,22.0,69.0,43.0
2010-11-13,Canberra,13.0,27.7,0.0,7.0,17.0,62.0,59.0
2010-11-14,Canberra,17.5,24.5,2.8,17.0,19.0,78.0,80.0
2010-11-15,Canberra,19.5,21.0,21.6,13.0,11.0,90.0,77.0
2010-11-16,Canberra,8.3,21.2,0.6,9.0,26.0,53.0,35.0
2010-11-17,Canberra,8.7,21.9,0.0,7.0,28.0,69.0,39.0
2010-11-18,Canberra,6.1,24.2,0.0,6.0,13.0,70.0,34.0
2010-11-19,Canberra,11.4,19.5,0.0,11.0,22.0,78.0,59.0
2010-11-20,Canberra,4.5,24.9,0.0,6.0,7.0,66.0,36.0
2010-11-21,Canberra,7.5,26.8,0.0,6.0,9.0,61.0,19.0
2010-11-22,Canberra,7.2,26.3,0.0,6.0,13.0,61.0,25.0
2010-11-23,Canberra,8.6,25.6,0.0,4.0,13.0,67.0,42.0
2010-11-24,Canberra,10.0,27.2,0.0,6.0,20.0,63.0,35.0
2010-11-25,Canberra,11.4,27.6,0.0,2.0,22.0,56.0,37.0
2010-11-26,Canberra,11.7,26.1,0.0,4.0,17.0,64.0,55.0
